"item_id","item_type","name","categories","date_created"
"1911","Lawn Care (other)","Broadcast Spreader","Material Handling","2017-05-31T18:43:22.000"
"1912","Electric Lawn Edger","Grass Trimmer",,"2017-06-07T19:17:49.000"
"1913","Grass Shear","Electric Cordless Grass Shear","Gardening & Digging, Power Tools","2017-06-09T15:57:14.000"
"1914","Wooden Leaf Rake","Wooden Leaf Rake","Gardening & Digging","2017-06-14T18:13:56.000"
"1915","Electric Chippers","Electric Chipper/Shredder","Gardening & Digging","2017-06-14T18:25:32.000"
"1916","Random Orbit Sander","DeWalt 5 in. Corded Random Orbit Sander","Carpentry & Woodworking, Floor & Wall, Power Tools","2017-06-21T19:20:11.000"
"1917","Chainsaws","Electric Chainsaw 18""","Gardening & Digging, Power Tools","2017-06-28T19:26:44.000"
"1918","Corded & Plug-in","Tiller","Gardening & Digging, Power Tools","2017-06-28T19:35:40.000"
"1919","Lawn Mower","20"" 13 Amp Corded Lawn Mower","Gardening & Digging, Power Tools","2017-07-12T15:40:41.000"
"1920","Paint Roller Frame","Extendable Paint Roller Frame","Floor & Wall","2017-07-14T14:26:43.000"
"1921","Paint Roller Frame","Extendable Paint Roller Frame","Floor & Wall","2017-07-14T14:26:54.000"
"1922","Post Hole Digger","Digger Shovel","Carpentry & Woodworking, Gardening & Digging","2017-07-14T14:30:38.000"
"1923","Belt Sanders","Craftsman 3 Inch Belt Sander","Power Tools","2017-07-14T16:18:47.000"
"1924","Hand Axe","Axe, 2 and 1/4 lbs","Gardening & Digging","2017-07-14T16:40:43.000"
"1925","Shovels & Digging","Trench Shovel","Gardening & Digging","2017-07-14T16:44:11.000"
"1926","Hand Truck","Hand Truck","Material Handling","2017-07-14T16:48:44.000"
"1927","Squares","Sheetrock Square","Carpentry & Woodworking, Floor & Wall","2017-07-14T16:53:22.000"
"1928","Circular Saws","Craftsman @ 1/8 hp","Carpentry & Woodworking, Power Tools","2017-07-14T16:56:47.000"
"1929","Stands & Work Tables","Folding Stand for 10 Inch Table Saw","Carpentry & Woodworking, Power Tools","2017-07-19T17:27:53.000"
"1930","Table Saws","Table Saw","Power Tools","2017-08-04T14:19:19.000"
"1931","Tools","Dremel","Power Tools","2017-09-20T17:27:25.000"
"1932","Hoes","Machete",,"2017-10-06T10:51:47.000"
"1933","Hoes","Spade Shovel","Gardening & Digging","2017-10-06T10:52:39.000"
"1934","Hoes","Hoe",,"2017-10-06T10:53:31.000"
"1935","Files","Mill File",,"2017-10-06T10:55:19.000"
"1936","Files","Mill File",,"2017-10-06T10:55:28.000"
"1937","Wooden Leaf Rake","Leaf Rake","Gardening & Digging","2017-10-18T16:03:58.000"
"1938","Tools","Groundbreaking Rod",,"2017-10-18T18:23:05.000"
"1939","Cordless Trimmers","STIHL FSE 60 540 watt Electric Grass Trimmer","Gardening & Digging","2017-10-25T16:13:43.000"
"1940","Roto Zip","Rotozip Revolution Zip Mate",,"2017-10-25T16:21:05.000"
"1941","Sanders","5 Inch Sander","Carpentry & Woodworking, Electrical, Power Tools","2017-10-27T13:54:23.000"
"1942","Routers","Router","Carpentry & Woodworking, Electrical, Power Tools","2017-10-27T13:58:12.000"
"1943","Reciprocating Saw","SAWZALL Reciprocating Saw","Carpentry & Woodworking, Floor & Wall, Power Tools","2017-10-27T14:04:58.000"
"1944","Tools","Bow Rake","Gardening & Digging","2017-10-27T14:10:08.000"
"1945","Tools","100ft 5/8in Water Hose","Gardening & Digging","2017-10-27T14:10:17.000"
"1946","Telescopic Pruner","Tree Pruner / Pole Saw","Gardening & Digging","2017-10-27T14:20:13.000"
"1947","Telescopic Pruner","Big Mouth Pruner","Gardening & Digging","2017-10-27T14:21:18.000"
"1948","Push Brooms","Push Broom","Floor & Wall","2017-10-27T14:55:22.000"
"1949","Square Shovel","Square Shovel",,"2017-10-27T16:53:43.000"
"1950","Chop Saws","10"" Chop Saw","Carpentry & Woodworking, Power Tools","2017-11-01T14:44:22.000"
"1951","Wooden Leaf Rake","Leaf Rake","Gardening & Digging","2017-11-01T14:46:30.000"
"1952","Paint Roller Frame","Paint Roller Frame","Floor & Wall, Mechanical Tools","2017-11-01T15:35:25.000"
"1953","Drywall Tools","6-in-1 Tool","Mechanical Tools","2017-11-01T15:43:41.000"
"1954","Drywall Tools","6-in-1 Tool","Mechanical Tools","2017-11-01T15:44:09.000"
"1955","Chainsaws","Chainsaw 10""","Electrical, Power Tools","2018-01-31T15:27:57.000"
"1956","Random Orbit Sander","Random Orbit Sander 5 inch","Electrical, Power Tools","2018-01-31T15:43:32.000"
"1957","Spade Shovel","Spade Shovel","Gardening & Digging","2018-01-31T15:59:00.000"
"1958","Drills","Cordless Drill/Driver","Electrical, Power Tools","2018-01-31T16:50:31.000"
"1959","Drills","Cordless Drill/Driver","Electrical, Power Tools","2018-01-31T16:50:41.000"
"1960","Sanders & Planers","1/4-Sheet Orbital Sander","Floor & Wall, Power Tools","2018-01-31T16:56:14.000"
"1961","Jig Saws","5.0-Amp Jig Saw","Floor & Wall, Power Tools","2018-01-31T17:09:07.000"
"1962","Electric String Trimmer","Cordless Grass Trimmer/Edger","Power Tools","2018-02-16T15:28:16.000"
"1963","Table Saws","4"" Table Saw","Power Tools","2018-02-28T16:45:46.000"
"1964","Routers","Router 1 1/4 HP","Power Tools","2018-02-28T16:52:45.000"
"1965","Circular Saws","7 1/4 Circular Saw","Power Tools","2018-02-28T16:55:58.000"
"1966","Cordless Drills","Cordless Drill Driver","Power Tools","2018-02-28T17:03:31.000"
"1967","Cordless Drills","Cordless Drill Driver","Power Tools","2018-02-28T17:04:05.000"
"1968","Chargers","DeWalt Battery Charger",,"2018-02-28T17:08:42.000"
"1969","Chargers","DeWalt Battery Charger",,"2018-02-28T17:10:51.000"
"1970","Spade Shovel","Spade Shovel","Gardening & Digging","2018-02-28T17:21:09.000"
"1971","Spade Shovel","Spade Shovel","Gardening & Digging","2018-02-28T17:21:49.000"
"1972","Chargers","DeWalt Battery Charger",,"2018-02-28T17:59:35.000"
"1973","Bow Saws","Bow Saw",,"2018-03-12T13:15:41.000"
"1974","Claw Hammers","Claw Hammer","Carpentry & Woodworking","2018-03-16T15:57:39.000"
"1975","Spade Shovel","Spade Shovel","Gardening & Digging","2018-03-21T15:00:54.000"
"1976","Power Drills","Power Drill","Power Tools","2018-04-27T17:02:21.000"
"1977","Hand Tools","Grabber Tool",,"2018-05-04T14:24:49.000"
"1978","Hand Tools","Grabber Tool",,"2018-05-04T14:25:14.000"
"1979","Hand Tools","Grabber Tool",,"2018-05-04T14:25:26.000"
"1980","Hand Tools","Grabber Tool",,"2018-05-04T14:25:32.000"
"1981","Hand Tools","Grabber Tool",,"2018-05-04T14:25:40.000"
"1982","Hand Tools","Grabber Tool",,"2018-05-04T14:25:58.000"
"1983","Hand Tools","Grabber Tool",,"2018-05-04T14:26:05.000"
"1984","Hand Tools","Grabber Tool",,"2018-05-04T14:26:11.000"
"1985","Hand Tools","Grabber Tool",,"2018-05-04T14:26:20.000"
"1986","Hand Tools","Grabber Tool",,"2018-05-04T14:26:26.000"
"1987","Hand Tools","Grabber Tool",,"2018-05-04T14:26:36.000"
"1988","Hand Tools","Grabber Tool",,"2018-05-11T13:53:44.000"
"1989","Hand Tools","Grabber Tool",,"2018-05-11T13:55:53.000"
"1990","Hand Tools","Grabber Tool",,"2018-05-11T13:55:59.000"
"1991","Hand Tools","Grabber Tool",,"2018-05-11T13:56:06.000"
"1992","Hand Tools","Grabber Tool",,"2018-05-11T13:56:12.000"
"1993","Hand Tools","Grabber Tool",,"2018-05-11T13:57:44.000"
"1994","Hand Tools","Grabber Tool",,"2018-05-11T13:57:49.000"
"1995","Hand Tools","Grabber Tool",,"2018-05-11T13:59:39.000"
"1996","Hand Tools","Grabber Tool",,"2018-05-11T13:59:45.000"
"1997","Dollies","2 in 1 Hand Utility Cart Dolly",,"2018-05-11T14:04:34.000"
"1998","Cultivators","3-Tine Garden Cultivator","Gardening & Digging","2018-05-11T14:37:01.000"
"1999","Hoes","54 in. Wood Handle Action Scuffle Hoe","Gardening & Digging","2018-05-11T14:44:00.000"
"2000","Post Hole Digger","Post Hole Digger","Gardening & Digging","2018-05-11T14:50:55.000"
"2001","Electric Lawn Edger","7.5 in. 12-Amp Corded Electric 2-in-1 Landscape Edger/Trencher","Electrical, Gardening & Digging, Power Tools","2018-05-11T15:01:34.000"
"2002","Extension Cords","10ft Extension Cord","Electrical","2018-05-11T16:34:54.000"
"2003","Chainsaws","Electric Tree Chainsaw","Gardening & Digging, Power Tools","2018-05-16T16:13:04.000"
"2004","Extension Cords","100ft Extension Cord","Electrical","2018-05-30T16:07:07.000"
"2005","Pruning Saw","Tree Saw",,"2018-06-22T13:28:22.000"
"2006","Lawn Care (other)","Lawn Coring Aerator",,"2018-06-22T14:05:12.000"
"2007","Broad Fork","Broad Fork","Gardening & Digging","2018-06-22T16:29:20.000"
"2008","Hand Miter Saws","Clamping Miter Box","Carpentry & Woodworking, Clamps","2018-08-29T13:23:14.000"
"2009","Hand Miter Saws","Clamping Miter Box","Carpentry & Woodworking, Clamps","2018-08-29T13:23:23.000"
"2010","Electric Leaf Blower","Leaf Blower","Electrical, Gardening & Digging, Power Tools","2018-08-29T13:27:23.000"
"2011","Reciprocating Saw","Milwaukee Sawzall Reciprocating Saw","Carpentry & Woodworking, Floor & Wall, Power Tools","2018-08-29T13:30:21.000"
"2012","Lighting","Work Light","Electrical","2018-08-29T13:52:40.000"
"2013","Axes","Pickaxe","Gardening & Digging","2018-10-26T13:22:11.000"
"2014","Hand Shovel","Hand Shovel",,"2018-10-26T13:27:36.000"
"2015","Hand Tools","Grabber Tool",,"2018-10-26T16:20:08.000"
"2016","Hand Tools","Grabber Tool",,"2018-10-26T16:20:14.000"
"2017","Tap and Die","Pipe Threader Kit","Mechanical Tools, Plumbing & Drain Cleaning","2018-12-05T15:53:39.000"
"2018","Hoes","Garden Hoe",,"2018-12-07T16:48:31.000"
"2019","Drill Bits","Drill Bit 1/2"" x 12",,"2019-01-30T15:41:20.000"
"2020","Garden Tools","Garden Hand Tool",,"2019-02-25T13:17:45.000"
"2021","Trimmers","15"" Electric Weed Trimmer","Electrical, Gardening & Digging","2019-02-25T15:43:20.000"
"2022","Hand Pruner","Hand Pruner",,"2019-03-01T13:45:54.000"
"2023","Hand Pruner","Hand Pruner",,"2019-03-01T13:46:48.000"
"2024","Wet Tile Saws","Wet Tile Saw","Floor & Wall, Power Tools","2019-03-15T16:55:16.000"
"2025","Lawn Care (other)","Broadcast Spreader","Material Handling","2019-03-22T15:22:01.000"
"2026","Compound Miter Saw","Compound Saw","Carpentry & Woodworking, Power Tools","2019-04-15T15:50:31.000"
"2027","Lawn Mower","Lawn Mower","Gardening & Digging, Power Tools","2019-09-06T13:31:34.000"
"2028","Reciprocating Saw","Reciprocating Saw","Carpentry & Woodworking, Power Tools","2019-09-13T17:01:19.000"
"2029","Tack Hammers","Hammer Tacker","Floor & Wall","2019-11-08T14:02:41.000"
"2030","Staple Guns","Staple / Gun Tacker","Floor & Wall","2019-11-08T14:04:25.000"
"2031","Staple Guns","Staple / Gun Tacker","Floor & Wall","2019-11-08T14:05:05.000"
"2032","Staple Guns","Staple / Gun Tacker","Floor & Wall","2019-11-08T14:06:20.000"
"2033","Saw Horses","Saw Horse","Carpentry & Woodworking","2019-11-08T14:40:26.000"
"2034","Saw Horses","Saw Horse","Carpentry & Woodworking","2019-11-08T14:40:40.000"
"2035","Drywall Tools","Knock-down Knife","Carpentry & Woodworking","2020-01-08T11:45:00.000"
"2036","Miter Saws","Precision Miter Saw","Power Tools","2020-01-08T11:49:08.000"
"2037","Circular Saws","DeWalt 7-1/4"" Circular Saw","Carpentry & Woodworking, Power Tools","2020-01-08T11:54:54.000"
"2038","Extension Cords","25 ft. Extension Cord",,"2020-01-08T12:00:49.000"
"2039","Random Orbit Sander","Skil Orbital Sander","Power Tools","2020-01-08T12:06:03.000"
"2040","Shears","Fiskars 23"" Hedge Shears","Gardening & Digging","2020-01-08T12:07:59.000"
"2041","Staple Gun","Stapling Plier",,"2020-01-08T13:54:45.000"
"2042","Notched Trowel","U Notched Trowel",,"2020-01-08T13:57:50.000"
"2043","Back Saw","14"" Miter Back Saw",,"2020-01-08T13:59:33.000"
"2044","Hoes","Hand Garden Hoe/Cultivator","Gardening & Digging","2020-01-08T14:04:20.000"
"2045","Hoes","Hand Garden Hoe/Cultivator","Gardening & Digging","2020-01-08T14:04:58.000"
"2046","Drills","Black and Decker 3/8 in. Drill","Carpentry & Woodworking, Floor & Wall, Power Tools","2020-01-08T14:08:53.000"
"2047","Kids & Baby","Kid Garden Shovel Tool","Gardening & Digging","2020-01-08T14:17:13.000"
"2048","Kids & Baby","Kid Garden Shovel Tool","Gardening & Digging","2020-01-08T14:17:41.000"
"2049","Kids & Baby","Kid Garden Spade Tool","Gardening & Digging","2020-01-08T14:18:22.000"
"2050","Kids & Baby","Kid Garden Spade Tool","Gardening & Digging","2020-01-08T14:19:02.000"
"2051","Kids & Baby","Kid Garden Rake Tool","Gardening & Digging","2020-01-08T14:19:45.000"
"2052","Kids & Baby","Kid Garden Rake Tool","Gardening & Digging","2020-01-08T14:20:02.000"
"2053","Shears","26""-33"" Telescoping Hedge Shears","Gardening & Digging","2020-01-08T14:28:58.000"
"2054","Shears","Hedge Shears","Gardening & Digging","2020-01-08T14:31:19.000"
"2055","Caulk Guns","Caulk Gun","Floor & Wall","2020-01-08T14:32:10.000"
"2056","Extension Cords","Husky 50 ft. 14/3 Extension Cord","Electrical","2020-01-08T14:35:05.000"
"6398","Worm Drive Circular Saw","skilsaw","Carpentry & Woodworking, Power Tools","2017-07-14T16:27:57.000"
"6399","Wooden Leaf Rake","Rake With Wood Handle","Gardening & Digging","2017-09-27T18:15:05.000"
"6400","Saws","Insulation Saw",,"2017-11-01T18:35:57.000"
"6401","Levels","empire 24in I-Beam Level","Carpentry & Woodworking, Concrete & Masonry, Floor & Wall","2017-11-01T18:59:33.000"
"6402","Shears","Hedge Shears","Gardening & Digging, Mechanical Tools","2017-11-01T19:07:39.000"
"6403","Hammers & Mallets","Mallet","Carpentry & Woodworking, Mechanical Tools","2017-11-01T19:11:41.000"
"6404","Chisels & Gouges","3"" FatMax Brick Set / Chisel","Concrete & Masonry","2017-11-27T14:06:54.000"
"6405","Scrapers","Scraper","Floor & Wall","2017-11-27T14:13:12.000"
"6406","Tools","Terra Planter garden trowel/pick","Gardening & Digging","2017-11-27T14:21:26.000"
"6407","Tools","Terra Planter garden trowel/pick","Gardening & Digging","2017-11-27T14:21:45.000"
"6408","Tools","Garden Trowel/Pick","Gardening & Digging","2017-11-27T14:22:02.000"
"6409","Back Saw","Back saw","Carpentry & Woodworking","2017-11-27T14:29:36.000"
"6410","Chalklines","Irwin Strait-Line","Carpentry & Woodworking, Concrete & Masonry","2017-11-27T14:36:45.000"
"6411","Planes","Bench Plane","Carpentry & Woodworking","2017-12-11T14:18:52.000"
"6412","Wet-Dry Vac","RIGID Wet Dry Vacuum 12 Gallon",,"2018-01-10T15:41:58.000"
"6413","Telescopic Pruner","Tree Pruner / Pole Saw","Gardening & Digging","2018-02-21T18:06:59.000"
"6414","Tools","Water Hose","Gardening & Digging","2018-02-21T18:28:11.000"
"6415","Hammer Drills","Heavy-Duty Hammerdrill 1/2""","Carpentry & Woodworking, Concrete & Masonry, Floor & Wall, Power Tools","2018-06-13T18:57:44.000"
"6416","Spade Shovel","Spade Shovel",,"2018-08-10T16:56:09.000"
"6417","Pressure Washer Attachments","Pressure Washer","Carpentry & Woodworking, Gardening & Digging, Power Tools","2019-02-20T15:32:00.000"
"6418","Torque Wrench","Smaller Micrometer Adjustable Torque Wrench","Mechanical Tools","2019-03-06T18:19:24.000"
"6419","Extension Cords","50 ft. medium duty Extension Cord","Electrical","2019-03-13T18:15:56.000"
"6420","Power Tools",,,"2019-09-20T15:29:33.000"
