"event_id","title","date","start_time","end_time","location_description","description","snippet","phone","email","cost_free","cost_description","must_see","url","notice"
"167774","NYRR Open Run: Conference House Park","2018-08-05T00:00:00.000","09:00","10:00","Meet off Hylan Blvd., next to the parking lot, on the path that leads to the water","<p>Open Run is a community-based, volunteer-led running&nbsp;initiative bringing free weekly runs and walks to local neighborhood parks, across all five boroughs of NYC.&nbsp;All runs are directed by volunteers and are free to all participants. The finish line is open until the last person is done. The courses vary based on the park, but the courses&nbsp;are between 2.5 and&nbsp;3 miles long.</p><p>Participants are encouraged to arrive 15 minutes before the start of the run and to leave their valuables at home &ndash; bag check is not provided. No need to do anything before the run, just show up. Open to all ages, experience levels, walkers, strollers, dogs: All are welcome!</p><p>This program is in coordination with&nbsp;NYC Parks&#39;&nbsp;Community Parks Initiative.</p>","Open Run is a community-based, volunteer-led running initiative bringing free weekly runs and walks to local neighborhood parks, across all five boroughs of NYC.","(212) 360-3300","jules.webster@parks.nyc.gov","1",,"0","nyrr-open-run-conference-house-park","0"
"99477","Fields of Inquiry: Photographs by Yola Monakhov Stockton","2014-11-15T00:00:00.000","11:00","17:00",,"<p>The show features work from two series, Field Guide to Bird Songs and Empire Picture of the Hudson. Stockton&#39;s work provides commentary on the photographic process through&nbsp;traditional documentary photography and&nbsp;constructed compositions.</p>","The show features work from two series Field Guide to Bird Songs and Empire Picture of the Hudson. Stockton's work provides commentary on the photographic process…","(718) 816-4506 x10","katelynn@aliceausten.org","0","$3 suggested donation","0","fields-of-inquiry-photographs-by-yola-monakhov-stockton","0"
"127989","Landmark at Socrates Sculpture Park","2016-06-27T00:00:00.000","10:00","20:00",,"<p>Marking Socrates Sculpture Park&rsquo;s 30th anniversary this year, the institution presents <em>Landmark</em>, a series of artist commissions and projects that transforms the land both physically and symbolically. Once an industrial landfill and illegal dumping ground, Socrates has transformed itself into New York City&rsquo;s preeminent sculpture park and social space for public art, community engagement and urban discovery. <em>Landmark</em> directly addresses the idea of place as intimately tied to social and ecological structures, to maintenance and stewardship, and to evolution over time.</p><p><em>Landmark</em> features eight different artist projects including a newly commissioned major earthwork by Meg Webster. Additional artists in the exhibition include Abigail DeVille, Brendan Fernandes, Cary Leibowitz, Jessica Segall, Casey Tang, the curatorial collective ARTPORT_making waves, and a&nbsp;Broadway Billboard&nbsp;by Hank Willis Thomas. Since its inception in 1986, Socrates and the surrounding area of Queens, New York has rapidly changed. Whether by engaging directly with the land or commenting on the neighborhood&rsquo;s cultural and economic shifts, each artwork in <em>Landmark&nbsp;</em>reflects historic transformations in the making.</p>","Marking Socrates Sculpture Park’s 30th anniversary, the park presents Landmark, a series of artist commissions and projects that transforms the land both physically and symbolically.",,,"1",,"0","landmark","0"
"156311","It's My Park at Henry Hudson Park","2017-11-18T00:00:00.000","08:00","12:00","Volunteers should meet at the Henry Hudson Monument at the northern end of the park.","<p>This It&#39;s My Park season, volunteer with the Stewards of Henry Hudson Park.&nbsp;Start your Saturday mornings at this Bronx Park; help to amplify its beauty and sustain community with general cleanups and gardening.</p><p>Rain or shine, there will be something for everyone to do at this unique park!</p><p><strong>Please note</strong>: Volunteers younger than 18 years old&nbsp;are required to present a signed guardian&rsquo;s consent to participate or have a chaperone present.&nbsp; Walk-ons are welcome!</p><p><strong>RSVP</strong></p><p>Individuals and small groups are asked to&nbsp;register for the project by emailing&nbsp;<a href=""mailto:dp.reynolds@verizon.net"">dp.reynolds@verizon.net</a>.</p><p>Groups of 15+ volunteers <strong>must submit </strong>a <a href=""http://www.cityparksfoundation.org/group-volunteer-request/"">Group Request </a>to join the Stewards for their weekly cleanups a month prior to desired date. Be sure to indicate on the form that you would like to work alongside the Stewards of Henry Hudson Park.</p>","Start your Saturday mornings at this Bronx Park; help to amplify its beauty and sustain community with general cleanups and gardening.","(347) 203-9164","dp.reynolds@verizon.net","1",,"0","its-my-park-at-henry-hudson-park","0"
"113066","Exhibit: Oh Sit! 14 Sculptors Consider the Chair","2015-09-10T00:00:00.000","07:00","20:00","Enter through 172nd St and Amsterdam Ave entrance","<p>Located along the esplanade leading up to the recently opened High Bridge,&nbsp;<em>Oh Sit! 14 Sculptors Consider the Chair</em>&nbsp;is a group exhibition of nine artists&rsquo; public artworks. In a frantic world, finding a chair can be almost impossible and settling comfortably into one can be an enormous satisfaction. Sitting in the wrong seat can cause anxiety and an even pain. Exhibiting artists Dan Bergman, Allan Cyprys, Robert Dell, Gregoire Ferland, Esther Grillo, Christina Jorge, Siena Gillann Porta, Herb Rosenberg and Chuck von Schmidt respond imaginatively to the notion of sitting or using a chair.&nbsp;<em>Oh Sit!</em>&nbsp;is framed as an imperative, a command&mdash;a way of asking the viewer to look and really consider the concept &ldquo;chair&rdquo; both objectively and subjectively.</p><p>For more information visit <a href=""http://www.nyc.gov/parks/art"">www.nyc.gov/parks/art</a>.</p>","NYC Parks is pleased to host Oh Sit! 14 Sculptors Consider the Chair will be on view through November 8, 2015 in Highbridge Park located in northern Manhattan.","(212) 360-1311","artandantiquities@parks.nyc.gov","1",,"0","sit-back-and-enjoy-new-public-art-exhibition-at-newly-opened-high-bridge","0"
"107586","Hudson Warehouse: She Stoops to Conquer","2015-07-18T00:00:00.000","18:30","20:30","North patio","<p>In this 18th century play by Oliver Goldsmith, w<span style=""line-height:1.6"">ealthy countryman Mr. Hardcastle arranges for his daughter Kate to meet Charles Marlow, the son of a rich Londoner, hoping the pair will marry. Unfortunately, Marlow is nervous around upper-class women, yet the complete opposite around working-class women. On his first acquaintance with Kate, the latter realises she will have to pretend to be &#39;common&#39;, or Marlow will not woo her. Thus Kate &#39;stoops to conquer&#39;, by posing as a maid, hoping to put Marlow at his ease so he falls for her.</span></p><p>The mission of Hudson Warehouse is to present the classics in exciting productions inspired by our past and relevant to our present day.&nbsp;</p>","In this play by Oliver Goldsmith, wealthy countryman Mr. Hardcastle arranges for his daughter Kate to meet Charles Marlow, the son of a rich Londoner, hoping the pair will marry.","(917) 775-9837","Hudsonwarehouse89@gmail.com","1",,"0","hudson-warehouse-presents-she-stoops-to-conquer","0"
"169523","Movies Under the Stars: Gnomeo and Juliet","2018-07-02T00:00:00.000","20:30","22:30",,"<p>Join NYC Parks and the New York City Mayor&#39;s Office of Media and Entertainment for a free film!</p><p>In Stratford-Upon-Avon, birthplace of William Shakespeare, Miss Capulet and Mr. Montague feud over whose garden is the better. Garden gnomes that decorate each neighbor&#39;s flower beds continue the rivalry when the humans aren&#39;t looking, and gnomes from the Red Gardens don&#39;t get along with those of the Blue Gardens. Then Gnomeo (James McAvoy), a Blue, and Juliet (Emily Blunt), a Red, fall in love, leaving many obstacles to overcome.</p><p><strong>Know Before You Go</strong><br />You should arrive before&nbsp;8:00 p.m. to get your spot. Feel free to bring a blanket to sit on, although there will be a limited supply of chairs available. Bottled waters are OK, but no glass. Reservations are not taken, so space is available on a first-come, first-served basis. All are welcome!</p>","In Stratford-Upon-Avon, birthplace of William Shakespeare, Miss Capulet and Mr. Montague feud over whose garden is the better. Garden gnomes that...","718 430-1825",,"1",,"0","movies-under-the-stars-gnomeo-and-juliet","0"
"121490","Whimsical Winter Wonder...Exhibition","2015-12-30T00:00:00.000","08:00","16:00",,"<p>The Poe Park Visitor Center is proud to present its 3rd annual Whimsical Winter Wonder...exhibition. This season&#39;s&nbsp;event features works from emerging and established artists from the Bronx. Participating artists include Rhonda Asher, Ernesto Camacho, Elaine Langer, Amarylis Leon, Abraham Levy,&nbsp;Nishanth&nbsp;Gopinathan, Nidhin Nishanth, Miriam Quin,&nbsp;and James Sexer Rodriguez.</p>","The Poe Park Visitor Center is proud to present its annual Whimsical Winter Wonder exhibition. This season's event features works from emerging and established artists from the Bronx.","(718) 365-5516","Lucy.Aponte@parks.nyc.gov","1",,"0","whimsical-winter-wonderexhibition","0"
"161092","Youth Wheelchair Basketball Hosted by New York Rolling Fury","2018-01-28T00:00:00.000","13:00","15:30",,"<p>Have you ever wanted to learn how to play wheelchair basketball and know the rules inside and out? &nbsp;Well, here&#39;s your chance to learn from the best!&nbsp; Come out and scrimmage against other wheelchair basketball players from the NYC area.&nbsp;</p>","Come out and scrimmage against other wheelchair basketball players from the NYC area.","(646) 632-7344","christopher.noel@parks.nyc.gov","0","A valid NYC Parks recreation center membership is required to participate in this program. To learn more about our memberships, please visit our <a href=""/programs/recreation-centers/membership"">Recreation Center Membership page</a>.","0","youth-wheelchair-basketball-hosted-by-new-york-rolling-fury","0"
"67967","Summer on the Hudson: West Coast Swing","2013-06-08T00:00:00.000","18:00","21:00",,"<p>	West Coast Swing combines elements of Lindy Hop, East Coast Swing, Salsa, and straight up booty-shakin&#39;, with lots of room for improvisation. It can be danced to pop, blues, rock, hip-hop, R&amp;B, country, soul, and just about everything in between, and has gained a large following worldwide.</p><p>	Join West Coast Swing enthusiasts to dance from 6-9pm and get a free lesson from 7 pm - 7:45 pm.</p><p>	Performance Dates:</p><ul>	<li>		May 18</li>	<li>		June 8</li>	<li>		July 13</li>	<li>		August 31</li>	<li>		September 28</li></ul>","Come join West Coast Swing enthusiasts to dance and get a free lesson.","311","zhen.heinemann@parks.nyc.gov","1",,"0","summer-on-the-hudson-west-coast-swing","0"
"126027","Central Park Tour: Legendary Landmarks","2016-05-06T00:00:00.000","14:00","15:30",,"<p>Built as a folly and completed in 1872, Belvedere Castle offers grand views of the landscape it dominates just west of the Metropolitan Museum of Art.</p><p>Join Central Park Conservancy guides on this tour of the area&#39;s best-loved highlights, including Belvedere Castle, Shakespeare Garden, the Great Lawn, Turtle Pond, and the 3,500-year-old Obelisk, commonly known as Cleopatra&#39;s Needle.</p><p>The tour route involves moderate inclines and a few stairs. The tour <a href=""http://www.centralparknyc.org/assets/images/tour/Belvedere-Castle-Map.jpg"">starts</a> and ends at Belvedere Castle (mid-Park at 79th Street).</p><p>For weather cancellation and other ticket policies, please review the Central Park Conservancy&nbsp;<a href=""http://www.centralparknyc.org/tours/guided-tours/tour-policies.html"">policies </a>carefully.&nbsp;Groups of seven or more must schedule a <a href=""http://www.centralparknyc.org/tours/guided-tours/custom-tours.html"">custom tour</a> three weeks in advance at <a href=""mailto:tours@centralparknyc.org?subject=Tour%20Inquiry%20from%20NYC%20Parks"">tours@centralparknyc.org</a>.&nbsp;For more information, please review our <a href=""http://www.centralparknyc.org/tours/guided-tours/tour-faq-test.html"">Frequently Asked Questions</a> (FAQ).</p>","Join Central Park Conservancy guides on this tour of the area's best-loved attractions, including Belvedere Castle, the Great Lawn, Turtle Pond, and the 3,500-year-old Obelisk.","(212) 772-0288","tours@centralparknyc.org","0","Tickets: $15 per person. Central Park Conservancy members: $10 per person.","0","central-park-tour-legendary-landmarks","0"
"147392","Free Boatbuilding at Pier 40","2017-05-03T00:00:00.000","15:00","18:00","Enter at West Houston Street and the Hudson River Greenway. The Village Community Boathouse is located at the south side of the pier towards the end. Enter through orange door.","<p>Join the Village Community Boathouse for Community Boatbuilding&nbsp;of traditional&nbsp;Whitehall gigs: larger wooden rowboats for four rowers and a coxswain (captain).</p><p>We &nbsp;build&nbsp;these boats at our workshop on Pier 40. But we also row them throughout the summer at least twice a week.&nbsp;</p><p>The Village Community Boathouse &nbsp;also offers free community rowing on Sundays starting at&nbsp;noon and on Tuesdays starting&nbsp;5:30 p.m.,&nbsp;through November 15, 2017.</p><p>This event is free and open to all; no experience or reservations necessary!</p>","Join the Village Community Boathouse for Community Boatbuilding of traditional Whitehall gigs: larger wooden rowboats for four rowers and a coxswain (captain). We…","(212) 229-2059","info@vcb.nyc","1",,"0","free-boatbuilding-at-pier-40","0"
