txn_id,post_date,account_id,applicant_id,slip_id,basin,rate_class,txn_type,length_ft_billed,months_billed,foot_months,rate_per_foot_month,amount,tax_amount,total_amount,payment_status,due_date,paid_date,notes
TXN-202202-042154,2022-02-01,AC-GW-0111,WL-03229,GW-0111,Gullwing,NON_COMM_MONTHLY,MONTHLY_MOORAGE,60,1,60,7.1,426.0,54.7,480.7,PAID,2022-02-15,2022-02-14,
TXN-202202-042495,2022-02-01,AC-GW-0116,WL-02724,GW-0116,Gullwing,NON_COMM_MONTHLY,MONTHLY_MOORAGE,50,1,50,7.1,355.0,45.58,400.58,PAID,2022-02-15,2022-02-17,
TXN-202202-042801,2022-02-01,AC-GW-0121,WL-01763,GW-0121,Gullwing,NON_COMM_MONTHLY,MONTHLY_MOORAGE,41,1,41,7.1,291.1,37.38,328.48,PAID,2022-02-15,2022-02-26,
TXN-202202-044148,2022-02-01,AC-GW-0223,WL-01975,GW-0223,Gullwing,NON_COMM_MONTHLY,MONTHLY_MOORAGE,46,1,46,7.1,326.6,41.94,368.54,PAID,2022-02-15,2022-02-04,
TXN-202202-044321,2022-02-01,AC-GW-0303,WL-02091,GW-0303,Gullwing,NON_COMM_MONTHLY,MONTHLY_MOORAGE,30,1,30,7.1,213.0,27.35,240.35,PAID,2022-02-15,2022-02-15,
TXN-202202-044595,2022-02-01,AC-GW-0307,WL-02437,GW-0307,Gullwing,NON_COMM_MONTHLY,MONTHLY_MOORAGE,42,1,42,7.1,298.2,38.29,336.49,PAID,2022-02-15,2022-02-03,
TXN-202202-044784,2022-02-01,AC-GW-0310,WL-03315,GW-0310,Gullwing,NON_COMM_MONTHLY,MONTHLY_MOORAGE,36,1,36,7.1,255.6,32.82,288.42,PAID,2022-02-15,2022-02-21,
TXN-202202-044785,2022-02-01,AC-GW-0310,WL-03315,GW-0310,Gullwing,NON_COMM_MONTHLY,ELECTRICITY,,,,,76.97,9.88,86.85,PAID,2022-02-15,2022-02-21,metered
TXN-202202-046799,2022-02-01,AC-GW-0502,WL-03559,GW-0502,Gullwing,NON_COMM_MONTHLY,MONTHLY_MOORAGE,60,1,60,7.1,426.0,54.7,480.7,PAID,2022-02-15,2022-02-17,
TXN-202203-000990,2022-03-01,AC-LP-0119,WL-01880,LP-0119,Ledgport,NON_COMM_MONTHLY,MONTHLY_MOORAGE,44,1,44,9.85,433.4,55.65,489.05,PAID,2022-03-15,2022-03-06,
TXN-202203-000991,2022-03-01,AC-LP-0119,WL-01880,LP-0119,Ledgport,NON_COMM_MONTHLY,ELECTRICITY,,,,,88.34,11.34,99.68,PAID,2022-03-15,2022-03-06,metered
TXN-202203-002572,2022-03-01,AC-LP-0222,WL-01185,LP-0222,Ledgport,NON_COMM_MONTHLY,MONTHLY_MOORAGE,36,1,36,9.85,354.6,45.53,400.13,OPEN,2022-03-15,,
TXN-202203-002573,2022-03-01,AC-LP-0222,WL-01185,LP-0222,Ledgport,NON_COMM_MONTHLY,ELECTRICITY,,,,,106.37,13.66,120.03,OPEN,2022-03-15,,meetred
TXN-202203-003668,2022-03-01,AC-LP-0322,WL-01554,LP-0322,Ledgport,NON_COMM_MONTHLY,MONTHLY_MOORAGE,58,1,58,9.85,571.3,73.35,644.65,PAID,2022-03-15,2022-03-15,
TXN-202203-003669,2022-03-01,AC-LP-0322,WL-01554,LP-0322,Ledgport,NON_COMM_MONTHLY,ELECTRICITY,,,,,30.57,3.93,34.5,PAID,2022-03-15,2022-03-15,metered
TXN-202203-004773,2022-03-01,AC-LP-0419,WL-02926,LP-0419,Ledgport,NON_COMM_MONTHLY,MONTHLY_MOORAGE,45,1,45,9.85,443.25,56.91,500.16,OPEN,2022-03-15,,
TXN-202203-004774,2022-03-01,AC-LP-0419,WL-02926,LP-0419,Ledgport,NON_COMM_MONTHLY,ELECTRICITY,,,,,61.24,7.86,69.1,OPEN,2022-03-15,,metered
TXN-202203-006275,2022-03-01,AC-LP-0523,WL-03212,LP-0523,Ledgport,NON_COMM_MONTHLY,MONTHLY_MOORAGE,25,1,25,9.85,246.25,31.62,277.87,PAID,2022-03-15,2022-03-19,
TXN-202203-006276,2022-03-01,AC-LP-0523,WL-03212,LP-0523,Ledgport,NON_COMM_MONTHLY,ELECTRICITY,,,,,50.18,6.44,56.62,PAID,2022-03-15,2022-03-19,metered
TXN-202203-006677,2022-03-01,AC-LP-0605,WL-01747,LP-0605,Ledgport,NON_COMM_MONTHLY,MONTHLY_MOORAGE,51,1,51,9.85,502.35,64.5,566.85,LATE,2022-03-15,,
TXN-202203-006824,2022-03-01,AC-LP-0607,WL-01378,LP-0607,Ledgport,NON_COMM_MONTHLY,MONTHLY_MOORAGE,40,1,40,9.85,394.0,50.59,444.59,PAID,2022-03-15,2022-03-21,
TXN-202203-007181,2022-03-01,AC-LP-0612,WL-01625,LP-0612,Ledgport,NON_COMM_MONTHLY,MONTHLY_MOORAGE,32,1,32,9.85,315.2,40.47,355.67,PAID,2022-03-15,2022-03-26,
TXN-202203-007851,2022-03-01,AC-LP-0624,WL-02951,LP-0624,Ledgport,NON_COMM_MONTHLY,MONTHLY_MOORAGE,50,1,50,9.85,492.5,63.24,555.74,PAID,2022-03-15,2022-03-14,
TXN-202203-007852,2022-03-01,AC-LP-0624,WL-02951,LP-0624,Ledgport,NON_COMM_MONTHLY,ELECTRICITY,,,,,75.87,9.74,85.61,PAID,2022-03-15,2022-03-14,metered
TXN-202203-008155,2022-03-01,AC-LP-0704,WL-02092,LP-0704,Ledgport,NON_COMM_MONTHLY,MONTHLY_MOORAGE,53,1,53,9.85,522.05,67.03,589.08,PAID,2022-03-15,2022-03-09,
TXN-202203-009638,2022-03-01,AC-LP-0807,WL-02647,LP-0807,Ledgport,NON_COMM_MONTHLY,MONTHLY_MOORAGE,41,1,41,9.85,403.85,51.85,455.7,PAID,2022-03-15,2022-03-06,
TXN-202203-009639,2022-03-01,AC-LP-0807,WL-02647,LP-0807,Ledgport,NON_COMM_MONTHLY,ELECTRICITY,,,,,122.1,15.68,137.78,PAID,2022-03-15,2022-03-06,metered
TXN-202203-009771,2022-03-01,AC-LP-0809,WL-02205,LP-0809,Ledgport,NON_COMM_MONTHLY,MONTHLY_MOORAGE,35,1,35,9.85,344.75,44.27,389.02,PAID,2022-03-15,2022-03-25,
TXN-202203-009772,2022-03-01,AC-LP-0809,WL-02205,LP-0809,Ledgport,NON_COMM_MONTHLY,ELECTRICITY,,,,,100.35,12.88,113.23,PAID,2022-03-15,2022-03-25,metered
TXN-202203-009921,2022-03-01,AC-LP-0812,WL-02511,LP-0812,Ledgport,NON_COMM_MONTHLY,MONTHLY_MOORAGE,28,1,28,9.85,275.8,35.41,311.21,PAID,2022-03-15,2022-03-10,
TXN-202203-009922,2022-03-01,AC-LP-0812,WL-02511,LP-0812,Ledgport,NON_COMM_MONTHLY,ELECTRICITY,,,,,110.59,14.2,124.79,PAID,2022-03-15,2022-03-10,metered
TXN-202203-010082,2022-03-01,AC-LP-0814,WL-02409,LP-0814,Ledgport,NON_COMM_MONTHLY,MONTHLY_MOORAGE,35,1,35,9.85,344.75,44.27,389.02,PAID,2022-03-15,2022-03-27,
TXN-202203-010487,2022-03-01,AC-LP-0820,WL-01109,LP-0820,Ledgport,NON_COMM_MONTHLY,MONTHLY_MOORAGE,44,1,44,9.85,433.4,55.65,489.05,PAID,2022-03-15,2022-03-20,
TXN-202203-010488,2022-03-01,AC-LP-0820,WL-01109,LP-0820,Ledgport,NON_COMM_MONTHLY,ELECTRICITY,,,,,79.85,10.25,90.1,PAID,2022-03-15,2022-03-20,metered
TXN-202203-010791,2022-03-01,AC-LP-0901,WL-02661,LP-0901,Ledgport,NON_COMM_MONTHLY,MONTHLY_MOORAGE,40,1,40,9.85,394.0,50.59,444.59,PAID,2022-03-15,2022-03-17,
TXN-202203-011768,2022-03-01,AC-LP-0917,WL-01392,LP-0917,Ledgport,NON_COMM_MONTHLY,MONTHLY_MOORAGE,36,1,36,9.85,354.6,45.53,400.13,PAID,2022-03-15,2022-03-21,
TXN-202203-012247,2022-03-01,AC-LP-1001,WL-03184,LP-1001,Ledgport,NON_COMM_MONTHLY,MONTHLY_MOORAGE,55,1,55,9.85,541.75,69.56,611.31,PAID,2022-03-15,2022-03-14,
TXN-202203-013325,2022-03-01,AC-LP-1021,WL-02827,LP-1021,Ledgport,NON_COMM_MONTHLY,MONTHLY_MOORAGE,37,1,37,9.85,364.45,46.8,411.25,PAID,2022-03-15,2022-03-27,
TXN-202203-013326,2022-03-01,AC-LP-1021,WL-02827,LP-1021,Ledgport,NON_COMM_MONTHLY,ELECTRICITY,,,,,48.47,6.22,54.69,PAID,2022-03-15,2022-03-27,metered
TXN-202203-013937,2022-03-01,AC-LP-1109,WL-02691,LP-1109,Ledgport,NON_COMM_MONTHLY,MONTHLY_MOORAGE,30,1,30,9.85,295.5,37.94,333.44,PAID,2022-03-15,2022-03-27,
TXN-202203-014873,2022-03-01,AC-VB-0106,WL-01252,VB-0106,Vessbank,NON_COMM_MONTHLY,MONTHLY_MOORAGE,49,1,49,9.85,482.65,61.97,544.62,PAID,2022-03-15,2022-03-09,
TXN-202203-015502,2022-03-01,AC-VB-0116,WL-03426,VB-0116,Vessbank,NON_COMM_MONTHLY,MONTHLY_MOORAGE,55,1,55,9.85,541.75,69.56,611.31,PAID,2022-03-15,2022-03-04,
TXN-202203-015585,2022-03-01,AC-VB-0117,WL-01706,VB-0117,Vessbank,NON_COMM_MONTHLY,MONTHLY_MOORAGE,54,1,54,9.85,531.9,68.3,600.2,PAID,2022-03-15,2022-03-21,
TXN-202203-015586,2022-03-01,AC-VB-0117,WL-01706,VB-0117,Vessbank,NON_COMM_MONTHLY,ELECTRICITY,,,,,111.92,14.37,126.29,PAID,2022-03-15,2022-03-21,metered
TXN-202203-016824,2022-03-01,AC-VB-0214,WL-01871,VB-0214,Vessbank,NON_COMM_MONTHLY,MONTHLY_MOORAGE,61,1,61,9.85,600.85,77.15,678.0,PAID,2022-03-15,2022-03-17,
TXN-202203-016825,2022-03-01,AC-VB-0214,WL-01871,VB-0214,Vessbank,NON_COMM_MONTHLY,ELECTRICITY,,,,,138.92,17.84,156.76,PAID,2022-03-15,2022-03-17,metered
TXN-202203-016906,2022-03-01,AC-VB-0215,WL-03364,VB-0215,Vessbank,NON_COMM_MONTHLY,MONTHLY_MOORAGE,28,1,28,9.85,275.8,35.41,311.21,PAID,2022-03-15,2022-03-08,
TXN-202203-017368,2022-03-01,AC-VB-0223,WL-02078,VB-0223,Vessbank,NON_COMM_MONTHLY,MONTHLY_MOORAGE,32,1,32,9.85,315.2,40.47,355.67,LATE,2022-03-15,,
TXN-202203-018323,2022-03-01,AC-VB-0318,WL-02255,VB-0318,Vessbank,NON_COMM_MONTHLY,MONTHLY_MOORAGE,32,1,32,9.85,315.2,40.47,355.67,PAID,2022-03-15,2022-03-19,
TXN-202203-019277,2022-03-01,AC-VB-0410,WL-02745,VB-0410,Vessbank,NON_COMM_MONTHLY,MONTHLY_MOORAGE,32,1,32,9.85,315.2,40.47,355.67,PAID,2022-03-15,2022-03-11,
TXN-202203-019278,2022-03-01,AC-VB-0410,WL-02745,VB-0410,Vessbank,NON_COMM_MONTHLY,ELECTRICITY,,,,,124.45,15.98,140.43,PAID,2022-03-15,2022-03-11,metered
TXN-202203-019789,2022-03-01,AC-VB-0418,WL-03210,VB-0418,Vessbank,NON_COMM_MONTHLY,MONTHLY_MOORAGE,34,1,34,9.85,334.9,43.0,377.9,PAID,2022-03-15,2022-03-13,
TXN-202203-019790,2022-03-01,AC-VB-0418,WL-03210,VB-0418,Vessbank,NON_COMM_MONTHLY,ELECTRICITY,,,,,82.39,10.58,92.97,PAID,2022-03-15,2022-03-13,metered
TXN-202203-019873,2022-03-01,AC-VB-0419,WL-03884,VB-0419,Vessbank,NON_COMM_MONTHLY,MONTHLY_MOORAGE,33,1,33,9.85,325.05,41.74,366.79,PAID,2022-03-15,2022-03-23,
TXN-202203-019874,2022-03-01,AC-VB-0419,WL-03884,VB-0419,Vessbank,NON_COMM_MONTHLY,ELECTRICITY,,,,,62.1,7.97,70.07,PAID,2022-03-15,2022-03-23,metered
TXN-202203-019953,2022-03-01,AC-VB-0420,WL-01215,VB-0420,Vessbank,NON_COMM_MONTHLY,MONTHLY_MOORAGE,28,1,28,9.85,275.8,35.41,311.21,PAID,2022-03-15,2022-03-20,
TXN-202203-020742,2022-03-01,AC-VB-0511,WL-02036,VB-0511,Vessbank,NON_COMM_MONTHLY,MONTHLY_MOORAGE,47,1,47,9.85,462.95,59.44,522.39,PAID,2022-03-15,2022-03-21,
TXN-202203-021445,2022-03-01,AC-VB-0524,WL-02787,VB-0524,Vessbank,NON_COMM_MONTHLY,MONTHLY_MOORAGE,28,1,28,9.85,275.8,35.41,311.21,PAID,2022-03-15,2022-03-12,
TXN-202203-021754,2022-03-01,AC-VB-0606,WL-02404,VB-0606,Vessbank,NON_COMM_MONTHLY,MONTHLY_MOORAGE,45,1,45,9.85,443.25,56.91,500.16,PAID,2022-03-15,2022-03-22,
TXN-202203-021755,2022-03-01,AC-VB-0606,WL-02404,VB-0606,Vessbank,NON_COMM_MONTHLY,ELECTRICITY,,,,,123.7,15.88,139.58,PAID,2022-03-15,2022-03-22,metered
TXN-202203-021839,2022-03-01,AC-VB-0607,WL-01590,VB-0607,Vessbank,NON_COMM_MONTHLY,MONTHLY_MOORAGE,36,1,36,9.85,354.6,45.53,400.13,PAID,2022-03-15,2022-03-12,
TXN-202203-021840,2022-03-01,AC-VB-0607,WL-01590,VB-0607,Vessbank,NON_COMM_MONTHLY,ELECTRICITY,,,,,75.17,9.65,84.82,PAID,2022-03-15,2022-03-12,metered
TXN-202203-021983,2022-03-01,AC-VB-0610,WL-03058,VB-0610,Vessbank,NON_COMM_MONTHLY,MONTHLY_MOORAGE,60,1,60,9.85,591.0,75.88,666.88,PAID,2022-03-15,2022-03-22,
TXN-202203-022848,2022-03-01,AC-VB-0624,WL-03304,VB-0624,Vessbank,NON_COMM_MONTHLY,MONTHLY_MOORAGE,40,1,40,9.85,394.0,50.59,444.59,PAID,2022-03-15,2022-03-10,
TXN-202203-022849,2022-03-01,AC-VB-0624,WL-03304,VB-0624,Vessbank,NON_COMM_MONTHLY,ELECTRICITY,,,,,78.38,10.06,88.44,PAID,2022-03-15,2022-03-10,metered
TXN-202203-023971,2022-03-01,AC-VB-0718,WL-02670,VB-0718,Vessbank,NON_COMM_MONTHLY,MONTHLY_MOORAGE,36,1,36,9.85,354.6,45.53,400.13,PAID,2022-03-15,2022-03-24,
TXN-202203-024058,2022-03-01,AC-VB-0719,WL-01748,VB-0719,Vessbank,NON_COMM_MONTHLY,MONTHLY_MOORAGE,32,1,32,9.85,315.2,40.47,355.67,PAID,2022-03-15,2022-03-27,
TXN-202203-024576,2022-03-01,AC-VB-0803,WL-01889,VB-0803,Vessbank,NON_COMM_MONTHLY,MONTHLY_MOORAGE,28,1,28,9.85,275.8,35.41,311.21,PAID,2022-03-15,2022-03-07,
TXN-202203-024577,2022-03-01,AC-VB-0803,WL-01889,VB-0803,Vessbank,NON_COMM_MONTHLY,ELECTRICITY,,,,,49.96,6.41,56.37,PAID,2022-03-15,2022-03-07,metered
TXN-202203-024845,2022-03-01,AC-VB-0808,WL-03837,VB-0808,Vessbank,NON_COMM_MONTHLY,MONTHLY_MOORAGE,24,1,24,9.85,236.4,30.35,266.75,PAID,2022-03-15,2022-03-13,
TXN-202203-025343,2022-03-01,AC-VB-0817,WL-02072,VB-0817,Vessbank,NON_COMM_MONTHLY,MONTHLY_MOORAGE,55,1,55,9.85,541.75,69.56,611.31,PAID,2022-03-15,2022-03-22,
TXN-202203-025520,2022-03-01,AC-VB-0820,WL-01842,VB-0820,Vessbank,NON_COMM_MONTHLY,MONTHLY_MOORAGE,40,1,40,9.85,394.0,50.59,444.59,PAID,2022-03-15,2022-03-09,
TXN-202203-025782,2022-03-01,AC-VB-0901,WL-02650,VB-0901,Vessbank,NON_COMM_MONTHLY,MONTHLY_MOORAGE,47,1,47,9.85,462.95,59.44,522.39,PAID,2022-03-15,2022-03-23,
TXN-202203-025977,2022-03-01,AC-VB-0904,WL-02354,VB-0904,Vessbank,NON_COMM_MONTHLY,MONTHLY_MOORAGE,57,1,57,9.85,561.45,72.09,633.54,PAID,2022-03-15,2022-03-21,
TXN-202203-026175,2022-03-01,AC-VB-0907,WL-03855,VB-0907,Vessbank,NON_COMM_MONTHLY,MONTHLY_MOORAGE,36,1,36,9.85,354.6,45.53,400.13,PAID,2022-03-15,2022-03-25,
TXN-202203-026176,2022-03-01,AC-VB-0907,WL-03855,VB-0907,Vessbank,NON_COMM_MONTHLY,ELECTRICITY,,,,,105.04,13.49,118.53,PAID,2022-03-15,2022-03-25,metered
TXN-202203-026587,2022-03-01,AC-VB-0914,WL-02950,VB-0914,Vessbank,NON_COMM_MONTHLY,MONTHLY_MOORAGE,28,1,28,9.85,275.8,35.41,311.21,PAID,2022-03-15,2022-03-10,
TXN-202203-026588,2022-03-01,AC-VB-0914,WL-02950,VB-0914,Vessbank,NON_COMM_MONTHLY,ELECTRICITY,,,,,86.6,11.12,97.72,PAID,2022-03-15,2022-03-10,emtered
TXN-202203-026845,2022-03-01,AC-VB-0918,WL-03033,VB-0918,Vessbank,NON_COMM_MONTHLY,MONTHLY_MOORAGE,36,1,36,9.85,354.6,45.53,400.13,PAID,2022-03-15,2022-03-23,
TXN-202203-026846,2022-03-01,AC-VB-0918,WL-03033,VB-0918,Vessbank,NON_COMM_MONTHLY,ELECTRICITY,,,,,125.63,16.13,141.76,PAID,2022-03-15,2022-03-23,metered
TXN-202203-027656,2022-03-01,AC-VB-1010,WL-03077,VB-1010,Vessbank,NON_COMM_MONTHLY,MONTHLY_MOORAGE,49,1,49,9.85,482.65,61.97,544.62,PAID,2022-03-15,2022-03-26,
TXN-202203-027657,2022-03-01,AC-VB-1010,WL-03077,VB-1010,Vessbank,NON_COMM_MONTHLY,ELECTRICITY,,,,,119.57,15.35,134.92,PAID,2022-03-15,2022-03-26,metered
TXN-202203-027915,2022-03-01,AC-VB-1014,WL-02188,VB-1014,Vessbank,NON_COMM_MONTHLY,MONTHLY_MOORAGE,36,1,36,9.85,354.6,45.53,400.13,PAID,2022-03-15,2022-03-21,
TXN-202203-027916,2022-03-01,AC-VB-1014,WL-02188,VB-1014,Vessbank,NON_COMM_MONTHLY,ELECTRICITY,,,,,108.22,13.9,122.12,PAID,2022-03-15,2022-03-21,metered
TXN-202203-028164,2022-03-01,AC-VB-1018,WL-02100,VB-1018,Vessbank,NON_COMM_MONTHLY,MONTHLY_MOORAGE,52,1,52,9.85,512.2,65.77,577.97,PAID,2022-03-15,2022-03-15,
TXN-202203-028165,2022-03-01,AC-VB-1018,WL-02100,VB-1018,Vessbank,NON_COMM_MONTHLY,ELECTRICITY,,,,,32.59,4.18,36.77,PAID,2022-03-15,2022-03-15,metered
TXN-202203-028298,2022-03-01,AC-VB-1020,WL-02112,VB-1020,Vessbank,NON_COMM_MONTHLY,MONTHLY_MOORAGE,40,1,40,9.85,394.0,50.59,444.59,PAID,2022-03-15,2022-03-05,
TXN-202203-028299,2022-03-01,AC-VB-1020,WL-02112,VB-1020,Vessbank,NON_COMM_MONTHLY,ELECTRICITY,,,,,19.74,2.53,22.27,PAID,2022-03-15,2022-03-05,metered
TXN-202203-028686,2022-03-01,AC-EW-0102,WL-03666,EW-0102,Eastwey,NON_COMM_MONTHLY,MONTHLY_MOORAGE,56,1,56,7.1,397.6,51.05,448.65,PAID,2022-03-15,2022-03-11,
TXN-202203-028899,2022-03-01,AC-EW-0106,WL-03380,EW-0106,Eastwey,NON_COMM_MONTHLY,MONTHLY_MOORAGE,48,1,48,7.1,340.8,43.76,384.56,PAID,2022-03-15,2022-03-27,
TXN-202203-028974,2022-03-01,AC-EW-0107,WL-01368,EW-0107,Eastwey,NON_COMM_MONTHLY,MONTHLY_MOORAGE,28,1,28,7.1,198.8,25.53,224.33,PAID,2022-03-15,2022-03-27,
TXN-202203-029249,2022-03-01,AC-EW-0111,WL-01617,EW-0111,Eastwey,NON_COMM_MONTHLY,MONTHLY_MOORAGE,44,1,44,7.1,312.4,40.11,352.51,PAID,2022-03-15,2022-03-18,
TXN-202203-029250,2022-03-01,AC-EW-0111,WL-01617,EW-0111,Eastwey,NON_COMM_MONTHLY,ELECTRICITY,,,,,90.65,11.64,102.29,PAID,2022-03-15,2022-03-18,metered
TXN-202203-030308,2022-03-01,AC-EW-0204,WL-01545,EW-0204,Eastwey,NON_COMM_MONTHLY,MONTHLY_MOORAGE,40,1,40,7.1,284.0,36.47,320.47,LATE,2022-03-15,,
TXN-202203-030309,2022-03-01,AC-EW-0204,WL-01545,EW-0204,Eastwey,NON_COMM_MONTHLY,ELECTRICITY,,,,,112.11,14.39,126.5,OPEN,2022-03-15,,metered
TXN-202203-030585,2022-03-01,AC-EW-0209,WL-02673,EW-0209,Eastwey,NON_COMM_MONTHLY,MONTHLY_MOORAGE,36,1,36,7.1,255.6,32.82,288.42,PAID,2022-03-15,2022-03-09,
TXN-202203-030797,2022-03-01,AC-EW-0212,WL-01589,EW-0212,Eastwey,NON_COMM_MONTHLY,MONTHLY_MOORAGE,32,1,32,7.1,227.2,29.17,256.37,PAID,2022-03-15,2022-03-15,
TXN-202203-030924,2022-03-01,AC-EW-0215,WL-03669,EW-0215,Eastwey,NON_COMM_MONTHLY,MONTHLY_MOORAGE,32,1,32,7.1,227.2,29.17,256.37,PAID,2022-03-15,2022-03-18,
TXN-202203-031759,2022-03-01,AC-EW-0307,WL-01183,EW-0307,Eastwey,NON_COMM_MONTHLY,MONTHLY_MOORAGE,70,1,70,7.1,497.0,63.81,560.81,PAID,2022-03-15,2022-03-21,
TXN-202203-031760,2022-03-01,AC-EW-0307,WL-01183,EW-0307,Eastwey,NON_COMM_MONTHLY,ELECTRICITY,,,,,130.23,16.72,146.95,PAID,2022-03-15,2022-03-21,metered
TXN-202203-032203,2022-03-01,AC-EW-0316,WL-02940,EW-0316,Eastwey,NON_COMM_MONTHLY,MONTHLY_MOORAGE,61,1,61,7.1,433.1,55.61,488.71,PAID,2022-03-15,2022-03-06,
TXN-202203-032204,2022-03-01,AC-EW-0316,WL-02940,EW-0316,Eastwey,NON_COMM_MONTHLY,ELECTRICITY,,,,,42.33,5.44,47.77,PAID,2022-03-15,2022-03-06,metered
TXN-202203-032536,2022-03-01,AC-EW-0322,WL-02010,EW-0322,Eastwey,NON_COMM_MONTHLY,MONTHLY_MOORAGE,57,1,57,7.1,404.7,51.96,456.66,PAID,2022-03-15,2022-03-19,
TXN-202203-032537,2022-03-01,AC-EW-0322,WL-02010,EW-0322,Eastwey,NON_COMM_MONTHLY,ELECTRICITY,,,,,93.0,11.94,104.94,PAID,2022-03-15,2022-03-19,meetred
TXN-202203-033170,2022-03-01,AC-EW-0409,WL-01264,EW-0409,Eastwey,NON_COMM_MONTHLY,MONTHLY_MOORAGE,70,1,70,7.1,497.0,63.81,560.81,PAID,2022-03-15,2022-03-04,
TXN-202203-034168,2022-03-01,AC-EW-0504,WL-02218,EW-0504,Eastwey,NON_COMM_MONTHLY,MONTHLY_MOORAGE,55,1,55,7.1,390.5,50.14,440.64,PAID,2022-03-15,2022-03-17,
TXN-202203-034378,2022-03-01,AC-EW-0507,WL-02869,EW-0507,Eastwey,NON_COMM_MONTHLY,MONTHLY_MOORAGE,70,1,70,7.1,497.0,63.81,560.81,PAID,2022-03-15,2022-03-22,
TXN-202203-034628,2022-03-01,AC-EW-0512,WL-02879,EW-0512,Eastwey,NON_COMM_MONTHLY,MONTHLY_MOORAGE,60,1,60,7.1,426.0,54.7,480.7,PAID,2022-03-15,2022-03-15,
TXN-202203-035023,2022-03-01,AC-EW-0518,WL-01433,EW-0518,Eastwey,NON_COMM_MONTHLY,MONTHLY_MOORAGE,50,1,50,7.1,355.0,45.58,400.58,PAID,2022-03-15,2022-03-05,
TXN-202203-035024,2022-03-01,AC-EW-0518,WL-01433,EW-0518,Eastwey,NON_COMM_MONTHLY,ELECTRICITY,,,,,127.29,16.34,143.63,PAID,2022-03-15,2022-03-05,metered
TXN-202203-035104,2022-03-01,AC-EW-0519,WL-01765,EW-0519,Eastwey,NON_COMM_MONTHLY,MONTHLY_MOORAGE,54,1,54,7.1,383.4,49.23,432.63,PAID,2022-03-15,2022-03-05,
TXN-202203-035178,2022-03-01,AC-EW-0520,WL-02696,EW-0520,Eastwey,NON_COMM_MONTHLY,MONTHLY_MOORAGE,27,1,27,7.1,191.7,24.61,216.31,PAID,2022-03-15,2022-03-06,
TXN-202203-035352,2022-03-01,AC-EW-0523,WL-01972,EW-0523,Eastwey,NON_COMM_MONTHLY,MONTHLY_MOORAGE,58,1,58,7.1,411.8,52.88,464.68,PAID,2022-03-15,2022-03-03,
TXN-202203-036135,2022-03-01,AC-EW-0614,WL-02310,EW-0614,Eastwey,NON_COMM_MONTHLY,MONTHLY_MOORAGE,53,1,53,7.1,376.3,48.32,424.62,PAID,2022-03-15,2022-03-18,
TXN-202203-036382,2022-03-01,AC-EW-0618,WL-01884,EW-0618,Eastwey,NON_COMM_MONTHLY,MONTHLY_MOORAGE,28,1,28,7.1,198.8,25.53,224.33,PAID,2022-03-15,2022-03-24,
TXN-202203-036686,2022-03-01,AC-EW-0702,WL-02343,EW-0702,Eastwey,NON_COMM_MONTHLY,MONTHLY_MOORAGE,45,1,45,7.1,319.5,41.02,360.52,OPEN,2022-03-15,,
TXN-202203-036766,2022-03-01,AC-EW-0703,WL-01158,EW-0703,Eastwey,NON_COMM_MONTHLY,MONTHLY_MOORAGE,52,1,52,7.1,369.2,47.41,416.61,PAID,2022-03-15,2022-03-06,
TXN-202203-037530,2022-03-01,AC-EW-0717,WL-02403,EW-0717,Eastwey,NON_COMM_MONTHLY,MONTHLY_MOORAGE,40,1,40,7.1,284.0,36.47,320.47,OPEN,2022-03-15,,
TXN-202203-037531,2022-03-01,AC-EW-0717,WL-02403,EW-0717,Eastwey,NON_COMM_MONTHLY,ELECTRICITY,,,,,54.17,6.96,61.13,OPEN,2022-03-15,,metered
TXN-202203-038663,2022-03-01,AC-EW-0813,WL-02198,EW-0813,Eastwey,NON_COMM_MONTHLY,MONTHLY_MOORAGE,55,1,55,7.1,390.5,50.14,440.64,PAID,2022-03-15,2022-03-08,
TXN-202203-038664,2022-03-01,AC-EW-0813,WL-02198,EW-0813,Eastwey,NON_COMM_MONTHLY,ELECTRICITY,,,,,40.49,5.2,45.69,PAID,2022-03-15,2022-03-08,metered
TXN-202203-039754,2022-03-01,AC-EW-0911,WL-02871,EW-0911,Eastwey,NON_COMM_MONTHLY,MONTHLY_MOORAGE,60,1,60,7.1,426.0,54.7,480.7,PAID,2022-03-15,2022-03-22,
TXN-202203-040420,2022-03-01,AC-EW-0922,WL-03568,EW-0922,Eastwey,NON_COMM_MONTHLY,MONTHLY_MOORAGE,28,1,28,7.1,198.8,25.53,224.33,LATE,2022-03-15,,
TXN-202203-040962,2022-03-01,AC-EW-1011,WL-03465,EW-1011,Eastwey,NON_COMM_MONTHLY,MONTHLY_MOORAGE,41,1,41,7.1,291.1,37.38,328.48,PAID,2022-03-15,2022-03-24,
TXN-202203-042155,2022-03-01,AC-GW-0111,WL-03229,GW-0111,Gullwing,NON_COMM_MONTHLY,MONTHLY_MOORAGE,60,1,60,7.1,426.0,54.7,480.7,PAID,2022-03-15,2022-03-03,
TXN-202203-042496,2022-03-01,AC-GW-0116,WL-02724,GW-0116,Gullwing,NON_COMM_MONTHLY,MONTHLY_MOORAGE,50,1,50,7.1,355.0,45.58,400.58,PAID,2022-03-15,2022-03-08,
